id,name,description,brand_id,category_id,price
452,INA FRÖHLICH-5872,INA FRÖHLICH-5872 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,3,300.66
453,INA HAT-6911,INA HAT-6911 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,4,77.58
454,NSK BRAUCHEN-1421,NSK BRAUCHEN-1421 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,5,4,97.86
455,SKF SCHREIBEN-6052,SKF SCHREIBEN-6052 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,1,4,381.26
456,SKF HÄNGEN-7249,SKF HÄNGEN-7249 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,1,4,91.35
457,SKF VOR-5315,SKF VOR-5315 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,1,3,203.49
458,FAG ZUR-6632,FAG ZUR-6632 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,2,1,47.71
459,NSK WENN-9561,NSK WENN-9561 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,5,1,379.95
460,Schaeffler ENDE-1568,Schaeffler ENDE-1568 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,3,1,183.71
461,INA STADT-3738,INA STADT-3738 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,2,427.59
462,SKF NUN-8133,SKF NUN-8133 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,1,4,44.48
463,SKF VERKAUFEN-7510,SKF VERKAUFEN-7510 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,1,1,180.76
464,SKF KLETTERN-3451,SKF KLETTERN-3451 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,1,4,59.51
465,NSK VERSTEHEN-9775,NSK VERSTEHEN-9775 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,5,1,355.73
466,INA SONNE-5512,INA SONNE-5512 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,4,26.48
467,NSK SCHWARZ-6431,NSK SCHWARZ-6431 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,5,4,27.06
468,INA NIMMT-1331,INA NIMMT-1331 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,3,404.69
469,INA SONNTAG-4734,INA SONNTAG-4734 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,1,437.9
470,Schaeffler PACKEN-2462,Schaeffler PACKEN-2462 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,3,4,276.19
471,INA FLASCHE-9442,INA FLASCHE-9442 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,3,371.25
472,NSK MAN-9589,NSK MAN-9589 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,5,4,69.69
473,FAG ICH-5087,FAG ICH-5087 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,2,2,378.27
474,FAG LACHEN-8605,FAG LACHEN-8605 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,2,3,172.07
475,FAG GAB-8308,FAG GAB-8308 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,2,3,225.07
476,Schaeffler WARUM-5237,Schaeffler WARUM-5237 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,3,2,378.57
477,INA JUNGE-4511,INA JUNGE-4511 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,1,81.68
478,INA VERGESSEN-1145,INA VERGESSEN-1145 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,1,390.44
479,NSK WEITER-6004,NSK WEITER-6004 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,5,1,108.46
480,Schaeffler BÖSE-8646,Schaeffler BÖSE-8646 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,3,4,120.88
481,SKF FAHRRAD-7131,SKF FAHRRAD-7131 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,1,1,235.07
482,SKF GAB-5529,SKF GAB-5529 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,1,4,38.09
483,Schaeffler LACHEN-4937,Schaeffler LACHEN-4937 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,3,2,75.97
484,FAG SCHLAFEN-5843,FAG SCHLAFEN-5843 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,2,1,298.38
485,SKF BEI-4643,SKF BEI-4643 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,1,2,160.99
486,Schaeffler MEER-3967,Schaeffler MEER-3967 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,3,2,379.88
487,FAG WIR-3999,FAG WIR-3999 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,2,3,329.08
488,Schaeffler HINEIN-6031,Schaeffler HINEIN-6031 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,3,2,337.45
489,NSK SCHLAGEN-2929,NSK SCHLAGEN-2929 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,5,3,214.05
490,NSK NOCH-4187,NSK NOCH-4187 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,5,1,217.78
491,NSK BALL-3470,NSK BALL-3470 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,5,3,191.77
492,INA TÜR-3954,INA TÜR-3954 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,4,73.02
493,Schaeffler SINGEN-5481,Schaeffler SINGEN-5481 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,3,1,12.07
494,FAG TANTE-2442,FAG TANTE-2442 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,2,4,355.49
495,INA BERG-1618,INA BERG-1618 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,4,178.66
496,SKF WAHR-9700,SKF WAHR-9700 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,1,3,343.01
497,FAG GLÜCK-6641,FAG GLÜCK-6641 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,2,2,315.15
498,INA BESSER-1749,INA BESSER-1749 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,3,83.49
499,INA TÜR-9031,INA TÜR-9031 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,2,160.8
500,INA ERST-3149,INA ERST-3149 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer.,4,1,110.5
